user_id,signup_date,city,age,acquisition_channel
2509,2026-05-02,Bengaluru,28,Google Ads
2510,2026-03-31,Hyderabad,29,Google Ads
2511,2026-02-06,Chennai,36,Google Ads
2512,2026-02-27,Delhi,29,Google Ads
2513,2026-06-28,Bengaluru,45,Organic
2514,2026-06-28,Chennai,44,Google Ads
2515,2026-01-28,Mumbai,51,Referral
2516,2026-02-10,Delhi,30,Instagram
2517,2026-01-21,Gurugram,25,Google Ads
2518,2026-07-28,Chennai,30,Organic
2519,2026-05-01,Bengaluru,54,Organic
2520,2026-03-18,Jaipur,47,Organic
2521,2026-04-24,Delhi,39,Google Ads
2522,2026-01-16,Delhi,32,Instagram
2523,2026-01-03,Chennai,48,Organic
2524,2026-04-27,Pune,53,Instagram
2525,2026-02-28,Chennai,31,Google Ads
2526,2026-01-24,Chennai,29,Organic
2527,2026-04-13,Delhi,35,Instagram
2528,2026-07-30,Mumbai,50,Instagram
2529,2026-06-17,Chennai,45,Google Ads
2530,2026-07-25,Hyderabad,48,Google Ads
2531,2026-01-28,Mumbai,25,Instagram
2532,2026-07-19,Hyderabad,22,Google Ads
2533,2026-02-11,Mumbai,25,Google Ads
2534,2026-01-03,Pune,33,Organic
2535,2026-06-13,Delhi,36,Google Ads
2536,2026-05-26,Delhi,51,Google Ads
2537,2026-03-22,Mumbai,40,Google Ads
2538,2026-04-02,Pune,46,Instagram
2539,2026-03-22,Chennai,43,Referral
2540,2026-06-29,Mumbai,42,Instagram
2541,2026-07-09,Mumbai,53,Referral
2542,2026-02-08,Delhi,45,Instagram
2543,2026-01-10,Pune,31,Google Ads
2544,2026-04-29,Mumbai,26,Referral
2545,2026-03-01,Gurugram,30,Organic
2546,2026-02-11,Hyderabad,49,Organic
2547,2026-03-28,Pune,44,Organic
2548,2026-04-21,Delhi,45,Google Ads
2549,2026-06-06,Mumbai,30,Organic
2550,2026-05-08,Mumbai,21,Google Ads
2551,2026-03-21,Mumbai,52,Google Ads
2552,2026-03-22,Bengaluru,39,Google Ads
2553,2026-03-13,Hyderabad,43,Google Ads
2554,2026-02-15,Jaipur,37,Referral
2555,2026-03-07,Jaipur,29,Referral
2556,2026-05-26,Jaipur,23,Instagram
2557,2026-03-15,Chennai,47,Referral
2558,2026-06-24,Bengaluru,49,Instagram
2559,2026-06-09,Hyderabad,44,Google Ads
2560,2026-04-16,Jaipur,37,Referral
2561,2026-06-24,Delhi,24,Organic
2562,2026-03-04,Delhi,30,Referral
2563,2026-03-16,Chennai,31,Organic
2564,2026-01-19,Gurugram,45,Referral
2565,2026-06-21,Mumbai,43,Instagram
2566,2026-06-14,Jaipur,27,Google Ads
2567,2026-07-07,Mumbai,46,Organic
2568,2026-02-21,Chennai,42,Google Ads
2569,2026-03-29,Jaipur,34,Organic
2570,2026-05-02,Mumbai,38,Instagram
2571,2026-05-20,Bengaluru,51,Google Ads
2572,2026-02-24,Hyderabad,23,Referral
2573,2026-07-18,Chennai,24,Referral
2574,2026-04-03,Chennai,51,Google Ads
2575,2026-02-24,Delhi,48,Google Ads
2576,2026-06-12,Bengaluru,26,Google Ads
2577,2026-03-12,Chennai,26,Google Ads
2578,2026-07-02,Jaipur,47,Instagram
2579,2026-06-21,Pune,32,Referral
2580,2026-01-24,Chennai,42,Referral
2581,2026-03-18,Bengaluru,33,Instagram
2582,2026-04-18,Jaipur,51,Instagram
2583,2026-07-20,Bengaluru,48,Instagram
2584,2026-06-27,Chennai,21,Organic
2585,2026-06-02,Gurugram,25,Organic
2586,2026-05-29,Bengaluru,41,Organic
2587,2026-07-30,Hyderabad,21,Google Ads
2588,2026-04-28,Bengaluru,52,Referral
2589,2026-01-30,Chennai,37,Instagram
2590,2026-01-01,Jaipur,29,Organic
2591,2026-06-13,Mumbai,23,Google Ads
2592,2026-02-18,Chennai,55,Organic
2593,2026-06-03,Chennai,34,Instagram
2594,2026-02-18,Delhi,44,Referral
2595,2026-01-05,Pune,40,Instagram
2596,2026-02-01,Jaipur,50,Instagram
2597,2026-04-01,Hyderabad,55,Instagram
2598,2026-07-15,Hyderabad,28,Referral
2599,2026-04-28,Chennai,44,Google Ads
2600,2026-06-02,Bengaluru,55,Instagram
2601,2026-03-14,Chennai,39,Organic
2602,2026-01-26,Mumbai,27,Google Ads
2603,2026-01-05,Chennai,27,Instagram
2604,2026-07-12,Mumbai,49,Instagram
2605,2026-07-26,Delhi,39,Referral
2606,2026-02-24,Gurugram,50,Organic
2607,2026-01-30,Gurugram,51,Referral
2608,2026-03-31,Jaipur,47,Referral
2609,2026-06-15,Chennai,21,Referral
2610,2026-07-20,Gurugram,53,Google Ads
2611,2026-06-18,Pune,40,Referral
2612,2026-07-23,Chennai,36,Google Ads
2613,2026-04-17,Delhi,21,Google Ads
2614,2026-07-22,Hyderabad,54,Referral
2615,2026-06-03,Hyderabad,42,Google Ads
2616,2026-05-27,Chennai,36,Organic
2617,2026-04-11,Gurugram,46,Referral
2618,2026-07-25,Chennai,29,Referral
2619,2026-04-10,Bengaluru,46,Referral
2620,2026-05-13,Bengaluru,48,Google Ads
2621,2026-07-01,Bengaluru,53,Google Ads
2622,2026-05-28,Chennai,37,Referral
2623,2026-02-10,Hyderabad,34,Google Ads
2624,2026-01-07,Chennai,21,Organic
2625,2026-06-01,Bengaluru,22,Organic
2626,2026-05-20,Mumbai,45,Google Ads
2627,2026-07-07,Bengaluru,50,Organic
2628,2026-07-19,Hyderabad,32,Google Ads
2629,2026-02-26,Pune,33,Instagram
2630,2026-03-04,Chennai,37,Organic
2631,2026-03-12,Mumbai,30,Organic
2632,2026-06-13,Mumbai,28,Instagram
2633,2026-06-02,Mumbai,27,Google Ads
2634,2026-03-09,Bengaluru,26,Google Ads
2635,2026-04-03,Gurugram,46,Google Ads
2636,2026-07-23,Delhi,47,Google Ads
2637,2026-06-10,Mumbai,34,Organic
2638,2026-04-07,Hyderabad,49,Referral
2639,2026-02-16,Pune,21,Referral
2640,2026-06-18,Delhi,28,Referral
2641,2026-03-30,Jaipur,55,Google Ads
2642,2026-05-14,Pune,28,Google Ads
2643,2026-01-08,Delhi,54,Instagram
2644,2026-02-09,Gurugram,44,Google Ads
2645,2026-02-25,Delhi,41,Google Ads
2646,2026-01-22,Bengaluru,38,Google Ads
2647,2026-02-21,Mumbai,43,Organic
2648,2026-06-16,Pune,50,Organic
2649,2026-05-07,Chennai,53,Referral
2650,2026-02-19,Pune,32,Google Ads
2651,2026-07-03,Pune,46,Google Ads
2652,2026-07-23,Pune,31,Organic
2653,2026-07-04,Jaipur,48,Referral
2654,2026-04-19,Pune,41,Organic
2655,2026-06-05,Chennai,48,Google Ads
2656,2026-04-01,Hyderabad,25,Instagram
2657,2026-01-09,Pune,47,Google Ads
2658,2026-07-31,Hyderabad,46,Google Ads
2659,2026-02-16,Hyderabad,48,Organic
2660,2026-04-02,Gurugram,25,Google Ads
2661,2026-04-06,Hyderabad,30,Organic
2662,2026-02-01,Delhi,41,Organic
2663,2026-07-03,Hyderabad,34,Instagram
2664,2026-07-23,Hyderabad,35,Organic
2665,2026-04-09,Pune,34,Instagram
2666,2026-01-27,Pune,25,Organic
2667,2026-06-15,Chennai,48,Instagram
2668,2026-03-23,Gurugram,33,Google Ads
2669,2026-05-07,Jaipur,23,Referral
2670,2026-04-18,Mumbai,28,Instagram
2671,2026-06-03,Hyderabad,45,Google Ads
2672,2026-01-06,Pune,22,Organic
2673,2026-05-28,Delhi,50,Google Ads
2674,2026-04-14,Delhi,55,Referral
2675,2026-01-11,Hyderabad,22,Google Ads
2676,2026-01-25,Chennai,40,Google Ads
2677,2026-07-12,Hyderabad,46,Google Ads
2678,2026-07-18,Hyderabad,52,Organic
2679,2026-04-11,Pune,50,Instagram
2680,2026-06-14,Mumbai,44,Referral
2681,2026-01-27,Delhi,35,Google Ads
2682,2026-01-03,Bengaluru,27,Referral
2683,2026-06-26,Chennai,35,Google Ads
2684,2026-02-18,Hyderabad,55,Referral
2685,2026-06-26,Delhi,37,Referral
2686,2026-01-12,Mumbai,24,Referral
2687,2026-01-20,Pune,42,Organic
2688,2026-07-22,Chennai,38,Organic
2689,2026-02-05,Jaipur,28,Google Ads
2690,2026-02-07,Chennai,49,Organic
2691,2026-05-14,Gurugram,51,Organic
2692,2026-03-13,Hyderabad,51,Google Ads
2693,2026-03-09,Pune,26,Instagram
2694,2026-03-04,Gurugram,25,Google Ads
2695,2026-05-07,Delhi,34,Google Ads
2696,2026-02-25,Jaipur,45,Google Ads
2697,2026-01-27,Hyderabad,34,Referral
2698,2026-07-14,Hyderabad,40,Organic
2699,2026-06-17,Bengaluru,53,Google Ads
2700,2026-02-03,Gurugram,44,Instagram
2701,2026-04-26,Gurugram,46,Google Ads
2702,2026-03-13,Chennai,31,Organic
2703,2026-05-28,Mumbai,30,Instagram
2704,2026-01-28,Mumbai,36,Google Ads
2705,2026-04-28,Bengaluru,38,Google Ads
2706,2026-06-19,Jaipur,43,Google Ads
2707,2026-05-21,Mumbai,43,Instagram
2708,2026-02-08,Chennai,53,Instagram
2709,2026-03-27,Delhi,49,Google Ads
2710,2026-01-26,Delhi,45,Organic
2711,2026-04-19,Gurugram,39,Google Ads
2712,2026-02-15,Pune,54,Organic
2713,2026-05-13,Chennai,27,Organic
2714,2026-06-15,Gurugram,28,Google Ads
2715,2026-01-14,Delhi,38,Google Ads
2716,2026-05-17,Mumbai,38,Google Ads
2717,2026-06-08,Chennai,46,Instagram
2718,2026-02-26,Pune,52,Google Ads
2719,2026-07-21,Gurugram,43,Organic
2720,2026-06-30,Pune,21,Google Ads
2721,2026-05-09,Jaipur,40,Referral
2722,2026-06-26,Gurugram,31,Instagram
2723,2026-01-18,Bengaluru,32,Instagram
2724,2026-04-27,Bengaluru,21,Organic
2725,2026-04-20,Hyderabad,22,Google Ads
2726,2026-03-09,Mumbai,31,Organic
2727,2026-01-03,Hyderabad,51,Organic
2728,2026-05-06,Gurugram,51,Google Ads
2729,2026-07-29,Delhi,39,Referral
2730,2026-05-15,Bengaluru,30,Organic
2731,2026-01-26,Pune,42,Instagram
2732,2026-07-08,Hyderabad,55,Google Ads
2733,2026-05-05,Pune,44,Instagram
2734,2026-07-31,Hyderabad,40,Organic
2735,2026-05-13,Jaipur,28,Google Ads
2736,2026-05-13,Delhi,30,Referral
2737,2026-02-26,Bengaluru,43,Instagram
2738,2026-03-04,Chennai,44,Google Ads
2739,2026-01-23,Gurugram,45,Organic
2740,2026-03-12,Jaipur,54,Google Ads
2741,2026-06-23,Hyderabad,42,Instagram
2742,2026-04-17,Pune,40,Google Ads
2743,2026-05-29,Hyderabad,28,Instagram
2744,2026-04-27,Hyderabad,39,Google Ads
2745,2026-01-03,Jaipur,30,Instagram
2746,2026-02-08,Pune,31,Instagram
2747,2026-03-15,Mumbai,39,Google Ads
2748,2026-01-11,Gurugram,39,Referral
2749,2026-02-01,Delhi,52,Instagram
2750,2026-04-21,Hyderabad,21,Google Ads
2751,2026-02-05,Hyderabad,39,Organic
2752,2026-05-09,Bengaluru,26,Organic
2753,2026-02-06,Gurugram,48,Organic
2754,2026-01-21,Pune,35,Google Ads
2755,2026-04-01,Gurugram,45,Instagram
2756,2026-01-26,Pune,40,Organic
2757,2026-02-14,Chennai,41,Referral
2758,2026-02-05,Gurugram,37,Google Ads
2759,2026-05-22,Gurugram,40,Instagram
2760,2026-03-18,Jaipur,55,Google Ads
2761,2026-07-20,Chennai,27,Google Ads
2762,2026-04-24,Hyderabad,53,Referral
2763,2026-07-02,Hyderabad,50,Instagram
2764,2026-04-30,Chennai,47,Instagram
2765,2026-05-24,Delhi,47,Google Ads
2766,2026-02-05,Pune,36,Organic
2767,2026-04-06,Bengaluru,55,Referral
2768,2026-03-17,Delhi,46,Google Ads
2769,2026-06-21,Delhi,50,Referral
2770,2026-05-13,Jaipur,24,Google Ads
2771,2026-03-11,Mumbai,42,Organic
2772,2026-07-30,Pune,51,Organic
2773,2026-01-16,Mumbai,53,Organic
2774,2026-01-14,Gurugram,54,Google Ads
2775,2026-07-09,Jaipur,29,Google Ads
2776,2026-06-22,Bengaluru,40,Organic
2777,2026-07-04,Delhi,52,Organic
2778,2026-02-21,Mumbai,25,Google Ads
2779,2026-06-04,Mumbai,54,Google Ads
2780,2026-02-22,Mumbai,51,Google Ads
2781,2026-05-10,Jaipur,46,Google Ads
2782,2026-02-01,Pune,46,Instagram
2783,2026-02-17,Gurugram,55,Google Ads
2784,2026-06-06,Jaipur,28,Instagram
2785,2026-06-12,Delhi,32,Google Ads
2786,2026-07-10,Gurugram,31,Instagram
2787,2026-06-29,Gurugram,51,Instagram
2788,2026-03-16,Mumbai,52,Instagram
2789,2026-03-12,Chennai,45,Organic
2790,2026-01-28,Jaipur,47,Referral
2791,2026-02-07,Delhi,39,Instagram
2792,2026-05-25,Chennai,21,Organic
2793,2026-01-09,Jaipur,23,Referral
2794,2026-04-01,Bengaluru,50,Referral
2795,2026-04-28,Pune,21,Referral
2796,2026-04-02,Gurugram,43,Referral
2797,2026-05-15,Chennai,53,Google Ads
2798,2026-06-17,Bengaluru,43,Organic
2799,2026-05-25,Hyderabad,50,Organic
2800,2026-07-21,Bengaluru,38,Organic
2801,2026-06-18,Pune,46,Google Ads
2802,2026-06-15,Jaipur,45,Referral
2803,2026-06-05,Bengaluru,53,Organic
2804,2026-05-15,Pune,29,Organic
2805,2026-05-31,Hyderabad,46,Google Ads
2806,2026-01-08,Bengaluru,35,Google Ads
2807,2026-01-28,Jaipur,51,Instagram
2808,2026-03-01,Gurugram,27,Referral
2809,2026-02-14,Chennai,47,Referral
2810,2026-01-16,Pune,28,Google Ads
2811,2026-07-11,Mumbai,49,Organic
2812,2026-06-05,Delhi,32,Instagram
2813,2026-06-28,Jaipur,45,Google Ads
2814,2026-06-13,Gurugram,33,Google Ads
2815,2026-04-23,Pune,35,Google Ads
2816,2026-02-11,Chennai,54,Referral
2817,2026-02-19,Mumbai,22,Organic
2818,2026-06-21,Mumbai,34,Google Ads
2819,2026-02-05,Delhi,44,Organic
2820,2026-05-26,Mumbai,42,Google Ads
2821,2026-07-06,Jaipur,33,Referral
2822,2026-05-27,Jaipur,53,Instagram
2823,2026-06-08,Bengaluru,25,Instagram
2824,2026-06-10,Chennai,25,Organic
2825,2026-02-02,Pune,27,Google Ads
2826,2026-03-01,Delhi,55,Instagram
2827,2026-02-27,Pune,37,Instagram
2828,2026-04-02,Mumbai,31,Referral
2829,2026-01-20,Gurugram,54,Referral
2830,2026-05-09,Pune,46,Organic
2831,2026-05-20,Mumbai,51,Referral
2832,2026-03-09,Delhi,23,Instagram
2833,2026-03-08,Gurugram,42,Referral
2834,2026-01-16,Bengaluru,34,Instagram
2835,2026-07-07,Hyderabad,24,Google Ads
2836,2026-01-19,Delhi,43,Referral
2837,2026-04-17,Mumbai,51,Referral
2838,2026-03-11,Delhi,27,Google Ads
2839,2026-05-10,Gurugram,43,Instagram
2840,2026-03-19,Gurugram,22,Referral
2841,2026-01-07,Gurugram,55,Organic
2842,2026-04-08,Delhi,51,Google Ads
2843,2026-07-16,Chennai,29,Instagram
2844,2026-04-20,Bengaluru,28,Instagram
2845,2026-06-07,Hyderabad,43,Google Ads
2846,2026-04-22,Delhi,36,Google Ads
2847,2026-05-31,Delhi,35,Instagram
2848,2026-07-12,Delhi,21,Referral
2849,2026-03-05,Delhi,25,Google Ads
2850,2026-04-23,Bengaluru,39,Google Ads
2851,2026-03-31,Gurugram,39,Google Ads
2852,2026-04-12,Jaipur,28,Organic
2853,2026-01-20,Pune,55,Google Ads
2854,2026-06-30,Hyderabad,35,Instagram
2855,2026-03-19,Hyderabad,39,Referral
2856,2026-03-04,Pune,41,Organic
2857,2026-05-09,Mumbai,24,Instagram
2858,2026-04-16,Jaipur,38,Google Ads
2859,2026-02-05,Gurugram,40,Organic
2860,2026-02-23,Mumbai,44,Organic
2861,2026-07-21,Bengaluru,23,Referral
2862,2026-06-28,Jaipur,50,Referral
2863,2026-01-06,Jaipur,23,Google Ads
2864,2026-05-31,Chennai,40,Referral
2865,2026-01-22,Delhi,38,Referral
2866,2026-04-09,Jaipur,22,Referral
2867,2026-04-09,Jaipur,23,Google Ads
2868,2026-04-08,Bengaluru,48,Instagram
2869,2026-06-19,Pune,23,Instagram
2870,2026-03-31,Delhi,42,Referral
2871,2026-03-09,Gurugram,22,Instagram
2872,2026-06-09,Chennai,48,Organic
2873,2026-07-08,Delhi,27,Organic
2874,2026-07-04,Pune,55,Instagram
2875,2026-05-27,Pune,31,Referral
2876,2026-04-30,Gurugram,29,Referral
2877,2026-03-13,Pune,26,Referral
2878,2026-07-17,Pune,42,Organic
2879,2026-01-10,Pune,44,Google Ads
2880,2026-03-06,Delhi,28,Instagram
2881,2026-06-19,Hyderabad,37,Referral
2882,2026-04-24,Jaipur,22,Instagram
2883,2026-04-30,Delhi,43,Instagram
2884,2026-05-23,Gurugram,47,Google Ads
2885,2026-01-21,Pune,41,Referral
2886,2026-04-23,Bengaluru,37,Organic
2887,2026-03-12,Pune,52,Google Ads
2888,2026-06-11,Bengaluru,30,Referral
2889,2026-06-17,Delhi,35,Google Ads
2890,2026-01-10,Bengaluru,53,Referral
2891,2026-05-29,Hyderabad,23,Organic
2892,2026-02-28,Delhi,37,Referral
2893,2026-01-05,Hyderabad,55,Organic
2894,2026-06-03,Gurugram,43,Google Ads
2895,2026-05-10,Jaipur,28,Instagram
2896,2026-03-02,Gurugram,41,Organic
2897,2026-07-30,Chennai,25,Organic
2898,2026-03-14,Bengaluru,22,Instagram
2899,2026-07-21,Hyderabad,42,Referral
2900,2026-06-16,Hyderabad,51,Referral
2901,2026-03-17,Delhi,31,Instagram
2902,2026-03-16,Bengaluru,22,Google Ads
2903,2026-02-24,Hyderabad,53,Organic
2904,2026-07-09,Hyderabad,34,Instagram
2905,2026-05-30,Delhi,30,Instagram
2906,2026-06-16,Mumbai,25,Referral
2907,2026-02-27,Chennai,55,Organic
2908,2026-05-16,Delhi,51,Organic
2909,2026-05-14,Jaipur,41,Google Ads
2910,2026-05-28,Pune,36,Instagram
2911,2026-07-24,Hyderabad,35,Instagram
2912,2026-07-11,Mumbai,36,Instagram
2913,2026-04-15,Hyderabad,26,Instagram
2914,2026-05-10,Mumbai,44,Organic
2915,2026-06-04,Gurugram,49,Organic
2916,2026-02-28,Bengaluru,55,Google Ads
2917,2026-04-15,Bengaluru,37,Organic
2918,2026-03-29,Hyderabad,28,Google Ads
2919,2026-04-18,Bengaluru,52,Organic
2920,2026-07-17,Gurugram,32,Referral
2921,2026-01-04,Bengaluru,28,Instagram
2922,2026-07-15,Jaipur,27,Google Ads
2923,2026-01-09,Chennai,22,Organic
2924,2026-01-19,Bengaluru,53,Referral
2925,2026-04-10,Chennai,43,Google Ads
2926,2026-06-28,Gurugram,39,Google Ads
2927,2026-07-31,Hyderabad,27,Referral
2928,2026-01-12,Mumbai,43,Referral
2929,2026-04-15,Jaipur,48,Google Ads
2930,2026-05-03,Bengaluru,32,Organic
2931,2026-05-31,Mumbai,30,Referral
2932,2026-06-01,Hyderabad,50,Instagram
2933,2026-04-23,Bengaluru,53,Organic
2934,2026-03-13,Mumbai,35,Google Ads
2935,2026-03-29,Delhi,54,Referral
2936,2026-05-29,Chennai,39,Instagram
2937,2026-03-23,Bengaluru,30,Google Ads
2938,2026-07-08,Gurugram,48,Instagram
2939,2026-05-28,Hyderabad,27,Instagram
2940,2026-02-12,Mumbai,39,Google Ads
2941,2026-04-23,Gurugram,31,Google Ads
2942,2026-03-08,Mumbai,35,Organic
2943,2026-02-06,Mumbai,34,Organic
2944,2026-05-11,Bengaluru,22,Organic
2945,2026-01-11,Gurugram,21,Instagram
2946,2026-07-30,Delhi,44,Google Ads
2947,2026-05-27,Chennai,49,Instagram
2948,2026-04-27,Pune,28,Organic
2949,2026-01-31,Jaipur,48,Instagram
2950,2026-01-23,Bengaluru,38,Organic
2951,2026-01-30,Hyderabad,26,Organic
2952,2026-02-26,Mumbai,41,Google Ads
2953,2026-03-27,Pune,50,Organic
2954,2026-05-12,Mumbai,41,Referral
2955,2026-01-10,Chennai,27,Referral
2956,2026-07-23,Hyderabad,33,Referral
2957,2026-06-19,Delhi,21,Google Ads
2958,2026-05-31,Chennai,35,Organic
2959,2026-03-09,Jaipur,30,Instagram
2960,2026-02-17,Jaipur,39,Google Ads
2961,2026-06-12,Mumbai,54,Referral
2962,2026-07-11,Gurugram,21,Instagram
2963,2026-05-06,Gurugram,32,Google Ads
2964,2026-06-26,Pune,45,Organic
2965,2026-03-02,Hyderabad,51,Instagram
2966,2026-02-16,Pune,35,Referral
2967,2026-06-21,Jaipur,52,Organic
2968,2026-04-11,Hyderabad,55,Instagram
2969,2026-01-25,Gurugram,28,Referral
2970,2026-07-13,Pune,47,Referral
2971,2026-03-25,Gurugram,48,Google Ads
2972,2026-04-29,Hyderabad,28,Instagram
2973,2026-04-12,Bengaluru,51,Referral
2974,2026-05-06,Chennai,36,Google Ads
2975,2026-03-10,Gurugram,47,Google Ads
2976,2026-07-17,Hyderabad,37,Organic
2977,2026-04-16,Chennai,49,Instagram
2978,2026-03-08,Delhi,38,Instagram
2979,2026-02-26,Hyderabad,23,Instagram
2980,2026-04-15,Gurugram,31,Instagram
2981,2026-07-19,Mumbai,42,Google Ads
2982,2026-05-19,Delhi,22,Referral
2983,2026-01-24,Hyderabad,43,Organic
2984,2026-05-22,Mumbai,24,Instagram
2985,2026-04-03,Gurugram,31,Referral
2986,2026-04-12,Gurugram,39,Referral
2987,2026-04-06,Hyderabad,47,Google Ads
2988,2026-07-07,Gurugram,21,Google Ads
2989,2026-01-06,Mumbai,53,Instagram
2990,2026-05-05,Delhi,31,Google Ads
2991,2026-01-07,Gurugram,36,Google Ads
2992,2026-07-11,Mumbai,45,Organic
2993,2026-02-03,Pune,26,Google Ads
2994,2026-05-10,Chennai,22,Google Ads
2995,2026-05-19,Bengaluru,27,Organic
2996,2026-07-22,Chennai,33,Referral
2997,2026-03-21,Hyderabad,48,Instagram
2998,2026-01-06,Pune,38,Instagram
2999,2026-01-26,Pune,51,Instagram
3000,2026-04-20,Mumbai,35,Referral
3001,2026-05-24,Pune,51,Google Ads
3002,2026-06-29,Gurugram,45,Google Ads
3003,2026-05-08,Chennai,44,Organic
3004,2026-07-02,Mumbai,49,Google Ads
3005,2026-01-07,Chennai,35,Instagram
3006,2026-05-03,Mumbai,40,Instagram
3007,2026-07-27,Mumbai,27,Organic
3008,2026-02-23,Jaipur,36,Google Ads
3009,2026-04-14,Jaipur,54,Organic
3010,2026-05-26,Gurugram,24,Organic
3011,2026-03-06,Chennai,40,Organic
3012,2026-02-08,Delhi,41,Organic
3013,2026-06-03,Chennai,21,Google Ads
3014,2026-02-23,Jaipur,55,Instagram
3015,2026-06-16,Gurugram,41,Instagram
3016,2026-05-04,Mumbai,27,Instagram
3017,2026-01-20,Chennai,29,Organic
3018,2026-02-11,Mumbai,31,Google Ads
3019,2026-01-30,Delhi,48,Instagram
3020,2026-06-10,Jaipur,29,Organic
3021,2026-05-21,Chennai,46,Google Ads
3022,2026-01-31,Chennai,39,Organic
3023,2026-06-23,Pune,54,Instagram
3024,2026-04-06,Bengaluru,30,Google Ads
3025,2026-06-25,Gurugram,44,Instagram
3026,2026-03-06,Jaipur,50,Google Ads
3027,2026-03-26,Bengaluru,31,Instagram
3028,2026-05-02,Delhi,41,Instagram
3029,2026-02-08,Jaipur,25,Referral
3030,2026-01-02,Pune,33,Google Ads
3031,2026-01-25,Jaipur,42,Google Ads
3032,2026-06-09,Jaipur,31,Google Ads
3033,2026-06-12,Gurugram,43,Organic
3034,2026-02-19,Pune,39,Referral
3035,2026-04-20,Pune,44,Organic
3036,2026-04-14,Pune,55,Organic
3037,2026-02-21,Mumbai,30,Google Ads
3038,2026-02-25,Pune,32,Google Ads
3039,2026-01-27,Bengaluru,54,Organic
3040,2026-07-16,Chennai,42,Organic
3041,2026-06-01,Pune,51,Google Ads
3042,2026-01-01,Gurugram,34,Google Ads
3043,2026-07-25,Bengaluru,30,Google Ads
3044,2026-01-01,Hyderabad,25,Referral
3045,2026-01-14,Bengaluru,53,Referral
3046,2026-04-19,Jaipur,41,Instagram
3047,2026-07-14,Mumbai,36,Organic
3048,2026-04-07,Chennai,51,Instagram
3049,2026-05-14,Hyderabad,54,Google Ads
3050,2026-06-04,Gurugram,31,Referral
3051,2026-03-13,Bengaluru,48,Organic
3052,2026-05-06,Pune,28,Organic
3053,2026-04-22,Hyderabad,32,Google Ads
3054,2026-04-04,Jaipur,43,Organic
3055,2026-02-24,Gurugram,45,Instagram
3056,2026-07-11,Delhi,33,Instagram
3057,2026-05-15,Gurugram,21,Organic
3058,2026-03-26,Mumbai,44,Referral
3059,2026-05-09,Delhi,38,Google Ads
3060,2026-03-12,Jaipur,46,Google Ads
3061,2026-06-28,Pune,38,Organic
3062,2026-05-27,Delhi,51,Referral
3063,2026-06-11,Jaipur,52,Google Ads
3064,2026-07-11,Mumbai,23,Instagram
3065,2026-06-06,Bengaluru,32,Referral
3066,2026-02-03,Mumbai,47,Referral
3067,2026-01-31,Delhi,49,Organic
3068,2026-01-16,Hyderabad,27,Referral
3069,2026-03-13,Gurugram,22,Instagram
3070,2026-06-22,Hyderabad,31,Referral
3071,2026-05-31,Hyderabad,54,Google Ads
3072,2026-06-20,Chennai,47,Referral
3073,2026-06-21,Delhi,25,Google Ads
3074,2026-07-14,Bengaluru,38,Google Ads
3075,2026-04-24,Delhi,38,Organic
3076,2026-06-26,Chennai,32,Organic
3077,2026-01-01,Pune,38,Organic
3078,2026-01-31,Hyderabad,50,Organic
3079,2026-06-28,Mumbai,50,Google Ads
3080,2026-01-24,Bengaluru,26,Google Ads
3081,2026-06-01,Delhi,31,Organic
3082,2026-02-25,Hyderabad,50,Google Ads
3083,2026-07-05,Gurugram,40,Referral
3084,2026-06-14,Gurugram,29,Instagram
3085,2026-04-08,Pune,32,Google Ads
3086,2026-05-25,Hyderabad,47,Google Ads
3087,2026-02-18,Pune,33,Google Ads
3088,2026-03-17,Pune,49,Google Ads
3089,2026-05-06,Hyderabad,44,Instagram
3090,2026-06-14,Jaipur,31,Google Ads
3091,2026-05-30,Chennai,30,Instagram
3092,2026-02-23,Chennai,43,Organic
3093,2026-06-24,Pune,34,Instagram
3094,2026-05-09,Pune,26,Instagram
3095,2026-02-23,Pune,34,Instagram
3096,2026-01-09,Mumbai,54,Organic
3097,2026-02-17,Jaipur,29,Instagram
3098,2026-03-24,Hyderabad,45,Organic
3099,2026-01-09,Hyderabad,27,Organic
3100,2026-01-03,Bengaluru,47,Instagram
3101,2026-03-28,Mumbai,32,Referral
3102,2026-03-20,Bengaluru,50,Instagram
3103,2026-07-12,Delhi,49,Referral
3104,2026-04-27,Chennai,46,Instagram
3105,2026-03-04,Pune,44,Organic
3106,2026-05-04,Chennai,40,Google Ads
3107,2026-03-01,Mumbai,47,Instagram
3108,2026-03-10,Chennai,22,Google Ads
3109,2026-02-12,Pune,54,Google Ads
3110,2026-05-26,Bengaluru,29,Organic
3111,2026-07-21,Delhi,26,Instagram
3112,2026-07-16,Bengaluru,43,Instagram
3113,2026-02-12,Jaipur,21,Organic
3114,2026-02-21,Bengaluru,40,Instagram
3115,2026-02-17,Gurugram,34,Instagram
3116,2026-07-05,Gurugram,30,Organic
3117,2026-07-18,Hyderabad,21,Instagram
3118,2026-03-30,Mumbai,51,Instagram
3119,2026-04-11,Gurugram,51,Organic
3120,2026-04-29,Gurugram,27,Instagram
3121,2026-03-23,Bengaluru,46,Organic
3122,2026-03-14,Chennai,46,Instagram
3123,2026-03-30,Jaipur,22,Google Ads
3124,2026-06-05,Bengaluru,36,Instagram
3125,2026-03-29,Delhi,46,Referral
3126,2026-06-15,Gurugram,29,Instagram
